zip_code,time,tavg,tmin,tmax,prcp,snow,wspd
77002,2023-10-04,26.5,25.0,29.0,9.8,0.0,19.7
77002,2023-10-05,23.9,22.0,27.0,24.1,0.0,15.8
77002,2023-10-06,24.0,20.0,28.0,0.0,0.0,18.4
77002,2023-10-07,21.6,18.9,25.0,0.0,0.0,18.6
77002,2023-10-08,19.3,15.0,23.0,0.0,0.0,11.1
77002,2023-10-09,22.0,18.0,27.0,0.0,0.0,11.6
77002,2023-10-10,23.3,19.3,27.0,2.3,0.0,12.3
77002,2023-10-11,19.5,17.7,22.0,16.7,0.0,16.9
77002,2023-10-12,21.1,15.7,26.0,0.0,0.0,14.7
77002,2023-10-13,25.7,21.0,32.0,0.0,0.0,12.8
77002,2023-10-14,21.4,18.0,26.0,0.0,0.0,22.8
77002,2023-10-15,17.6,14.0,21.0,0.0,0.0,23.6
77002,2023-10-16,15.6,12.0,19.0,0.0,0.0,20.7
77002,2023-10-17,17.4,12.1,23.0,0.0,0.0,9.0
77002,2023-10-18,20.7,12.9,26.0,0.0,0.0,16.3
77002,2023-10-19,24.8,21.0,29.0,0.0,0.0,9.3
77002,2023-10-20,25.6,20.0,32.0,0.0,0.0,13.0
77002,2023-10-21,26.3,23.0,32.0,0.0,0.0,13.2
77002,2023-10-22,25.5,23.0,29.0,0.0,0.0,17.5
77002,2023-10-23,25.3,22.0,30.0,11.2,0.0,20.8
77002,2023-10-24,25.5,23.0,28.0,0.0,0.0,27.0
77002,2023-10-25,26.0,24.0,29.0,1.4,0.0,26.0
77002,2023-10-26,25.3,23.0,27.0,12.3,0.0,20.9
77002,2023-10-27,26.1,24.0,30.0,0.3,0.0,16.6
77002,2023-10-28,26.0,24.0,29.0,0.0,0.0,19.3
77002,2023-10-29,24.0,13.0,30.0,4.8,0.0,17.4
77002,2023-10-30,8.5,7.0,12.0,0.3,0.0,33.5
77002,2023-10-31,10.0,7.0,14.0,0.4,0.0,26.7
77002,2023-11-01,10.5,5.0,15.0,0.0,0.0,13.7
77002,2023-11-02,12.6,7.0,18.0,0.0,0.0,12.7
77002,2023-11-03,17.6,12.0,24.0,0.0,0.0,13.7
77002,2023-11-04,20.5,13.4,25.0,0.0,0.0,16.1
77002,2023-11-05,21.8,19.0,27.0,0.0,0.0,15.6
77002,2023-11-06,23.1,21.0,27.0,0.0,0.0,15.5
77002,2023-11-07,23.7,21.0,29.0,0.0,0.0,17.4
77002,2023-11-08,23.8,21.0,28.0,0.0,0.0,20.4
77002,2023-11-09,22.5,20.0,28.0,25.5,0.0,10.7
77002,2023-11-10,15.1,13.0,20.0,19.7,0.0,19.3
77002,2023-11-11,14.0,13.0,16.9,0.0,0.0,13.7
77002,2023-11-12,15.7,14.0,18.0,9.1,0.0,13.7
77002,2023-11-13,15.4,15.0,16.0,26.0,0.0,18.1
77002,2023-11-14,16.9,15.0,21.0,0.9,0.0,14.4
77002,2023-11-15,17.1,14.0,22.0,0.0,0.0,17.9
77002,2023-11-16,15.8,14.0,17.0,0.0,0.0,7.6
77002,2023-11-17,19.3,15.0,24.0,0.0,0.0,10.1
77002,2023-11-18,19.4,17.0,23.0,0.0,0.0,13.8
77002,2023-11-19,18.9,16.0,22.0,0.0,0.0,15.2
77002,2023-11-20,22.1,18.0,25.0,4.2,0.0,16.6
77002,2023-11-21,13.7,11.0,18.0,0.0,0.0,29.8
77002,2023-11-22,11.0,7.0,13.0,0.0,0.0,13.2
77002,2023-11-23,11.7,11.0,13.0,1.0,0.0,7.1
77002,2023-11-24,13.5,10.0,18.0,0.0,0.0,13.6
77002,2023-11-25,14.1,9.0,18.0,0.5,0.0,18.1
77002,2023-11-26,13.0,8.0,16.0,2.2,0.0,23.9
77002,2023-11-27,9.2,6.0,13.0,0.0,0.0,14.8
77002,2023-11-28,11.7,9.0,16.0,0.0,0.0,13.7
77002,2023-11-29,14.8,11.0,19.0,0.0,0.0,16.1
77002,2023-11-30,18.6,16.0,22.0,9.5,0.0,21.0
77002,2023-12-01,20.0,17.0,22.0,1.5,0.0,14.3
77002,2023-12-02,16.9,15.0,19.0,0.0,0.0,12.7
77002,2023-12-03,17.2,14.0,21.0,0.0,0.0,15.4
77002,2023-12-04,16.6,13.0,20.0,0.0,0.0,15.8
77002,2023-12-05,15.8,11.0,21.0,0.0,0.0,9.6
77002,2023-12-06,14.4,10.0,18.0,0.0,0.0,14.4
77002,2023-12-07,16.3,12.0,20.0,0.0,0.0,20.7
77002,2023-12-08,21.0,17.0,24.0,2.7,0.0,22.1
77002,2023-12-09,21.5,16.0,26.0,12.7,0.0,17.9
77002,2023-12-10,11.0,6.8,15.0,0.0,0.0,25.6
77002,2023-12-11,11.8,8.0,17.0,0.0,0.0,13.0
77002,2023-12-12,13.7,9.0,19.0,0.0,0.0,21.3
77002,2023-12-13,12.8,11.0,15.0,0.0,0.0,17.8
77002,2023-12-14,15.5,12.0,20.0,0.5,0.0,21.9
77002,2023-12-15,16.3,14.0,18.0,21.0,0.0,17.6
77002,2023-12-16,13.7,11.0,17.0,1.0,0.0,24.9
77002,2023-12-17,13.7,8.0,19.0,0.0,0.0,12.4
77002,2023-12-18,15.9,10.0,21.0,0.0,0.0,15.1
77002,2023-12-19,13.0,8.0,17.0,0.0,0.0,21.0
77002,2023-12-20,15.3,13.0,19.0,0.0,0.0,21.7
77002,2023-12-21,15.8,15.0,17.0,0.0,0.0,17.3
77002,2023-12-22,17.8,16.0,21.0,1.3,0.0,12.6
77002,2023-12-23,19.1,17.0,22.0,14.5,0.0,18.4
77002,2023-12-24,17.7,16.0,19.0,53.7,0.0,15.1
77002,2023-12-25,10.8,8.0,15.0,0.0,0.0,21.9
77002,2023-12-26,10.0,7.0,13.0,0.0,0.0,14.0
77002,2023-12-27,13.0,9.0,17.0,0.0,0.0,15.6
77002,2023-12-28,9.3,3.7,13.0,0.0,0.0,15.6
77002,2023-12-29,8.4,4.0,12.0,0.0,0.0,15.1
77002,2023-12-30,13.1,8.0,18.0,0.0,0.0,11.4
77002,2023-12-31,16.9,14.0,22.0,0.0,0.0,14.3
77002,2024-01-01,15.0,9.0,18.0,2.2,0.0,15.5
77002,2024-01-02,8.6,6.0,11.0,6.0,0.0,21.3
77002,2024-01-03,9.7,7.0,13.0,27.2,0.0,18.6
77002,2024-01-04,11.3,7.0,15.0,0.2,0.0,22.4
77002,2024-01-05,12.8,10.0,16.0,26.5,0.0,19.7
77002,2024-01-06,12.3,8.0,16.0,0.0,0.0,11.0
77002,2024-01-07,12.0,9.0,15.0,0.3,0.0,18.5
77002,2024-01-08,16.0,10.0,23.0,21.3,0.0,28.7
77002,2024-01-09,9.5,6.0,13.0,0.3,0.0,30.1
77002,2024-01-10,14.0,9.0,19.0,0.0,0.0,17.9
77002,2024-01-11,19.3,15.0,24.0,1.0,0.0,24.9
77002,2024-01-12,13.0,7.0,22.0,1.0,0.0,28.9
77002,2024-01-13,11.3,6.0,16.0,0.0,0.0,16.9
77002,2024-01-14,6.5,0.0,13.0,0.0,0.0,19.4
77002,2024-01-15,-2.9,-4.0,0.0,0.0,0.0,25.8
77002,2024-01-16,-4.1,-8.0,-1.0,0.0,0.0,26.8
77002,2024-01-17,1.1,-5.0,6.0,0.0,0.0,13.1
77002,2024-01-18,13.0,6.0,17.0,0.0,0.0,12.1
77002,2024-01-19,9.1,3.0,14.0,0.0,0.0,25.9
77002,2024-01-20,3.5,-1.0,7.0,0.0,0.0,17.5
77002,2024-01-21,4.0,2.0,7.0,0.0,0.0,22.3
77002,2024-01-22,14.0,7.0,18.0,31.2,0.0,25.0
77002,2024-01-23,19.0,17.0,21.0,36.7,0.0,19.3
77002,2024-01-24,16.8,16.0,20.0,24.7,0.0,16.4
77002,2024-01-25,16.7,13.0,21.0,2.2,0.0,12.8
77002,2024-01-26,14.6,12.0,17.0,9.2,0.0,13.7
77002,2024-01-27,12.9,10.0,15.0,0.0,0.0,20.5
77002,2024-01-28,11.3,5.0,16.0,0.0,0.0,16.8
77002,2024-01-29,14.5,9.0,20.0,0.0,0.0,9.0
77002,2024-01-30,16.0,11.0,21.0,0.0,0.0,18.3
77002,2024-01-31,17.5,13.0,24.0,0.0,0.0,14.2
77002,2024-02-01,16.9,13.0,20.0,0.2,0.0,14.7
77002,2024-02-02,18.0,14.0,22.0,2.7,0.0,22.4
77002,2024-02-03,17.3,15.0,21.0,28.7,0.0,12.7
77002,2024-02-04,16.1,13.3,19.0,0.0,0.0,25.7
77002,2024-02-05,14.2,12.0,17.0,0.0,0.0,25.4
77002,2024-02-06,15.3,10.0,21.0,0.0,0.0,12.5
77002,2024-02-07,16.5,11.0,20.0,0.0,0.0,20.8
77002,2024-02-08,19.8,18.0,23.0,0.2,0.0,17.6
77002,2024-02-09,20.2,16.5,24.0,0.7,0.0,16.7
77002,2024-02-10,20.9,19.0,23.0,12.2,0.0,17.5
77002,2024-02-11,19.1,11.0,24.0,1.9,0.0,20.2
77002,2024-02-12,10.7,7.0,15.0,0.0,0.0,25.7
77002,2024-02-13,13.1,9.0,19.0,0.0,0.0,9.6
77002,2024-02-14,14.1,10.0,18.0,0.0,0.0,14.3
77002,2024-02-15,17.7,14.0,22.0,0.0,0.0,12.2
77002,2024-02-16,17.7,17.0,19.0,8.7,0.0,12.2
77002,2024-02-17,8.4,5.0,17.0,0.0,0.0,27.4
77002,2024-02-18,7.3,2.0,13.0,0.0,0.0,13.8
77002,2024-02-19,12.3,7.0,18.0,0.0,0.0,10.7
77002,2024-02-20,18.0,13.0,24.0,0.0,0.0,16.3
77002,2024-02-21,19.2,16.0,23.0,0.0,0.0,21.8
77002,2024-02-22,20.5,18.0,23.0,0.0,0.0,15.1
77002,2024-02-23,19.9,16.0,24.0,0.0,0.0,23.5
77002,2024-02-24,20.5,17.0,26.0,0.0,0.0,12.1
77002,2024-02-25,20.1,16.0,25.0,0.0,0.0,20.1
77002,2024-02-26,21.3,19.0,25.0,0.0,0.0,19.3
77002,2024-02-27,23.0,20.0,27.0,0.0,0.0,20.3
77002,2024-02-28,17.9,10.0,22.0,0.0,0.0,23.1
77002,2024-02-29,11.1,10.0,13.0,0.1,0.0,18.0
77002,2024-03-01,14.6,10.0,22.0,1.3,0.0,10.5
77002,2024-03-02,17.5,14.0,22.0,0.0,0.0,10.8
77002,2024-03-03,20.2,16.0,25.0,0.6,0.0,14.6
77002,2024-03-04,22.7,19.0,26.0,3.6,0.0,15.5
77002,2024-03-05,22.5,17.3,30.0,10.8,0.0,13.9
77002,2024-03-06,20.7,16.5,26.0,0.0,0.0,10.1
77002,2024-03-07,20.7,16.8,25.0,0.0,0.0,19.5
77002,2024-03-08,23.2,19.0,28.0,3.9,0.0,16.0
77002,2024-03-09,13.8,9.0,19.0,0.0,0.0,24.1
77002,2024-03-10,14.4,8.8,20.0,0.0,0.0,9.8
77002,2024-03-11,15.8,11.0,22.1,0.0,0.0,10.6
77002,2024-03-12,18.7,13.6,23.0,0.0,0.0,18.7
77002,2024-03-13,21.5,17.5,25.0,0.3,0.0,19.6
77002,2024-03-14,23.4,21.3,26.0,0.2,0.0,25.8
77002,2024-03-15,22.2,19.0,28.0,11.4,0.0,17.0
77002,2024-03-16,19.3,18.0,21.0,0.6,0.0,17.0
77002,2024-03-17,20.6,18.0,24.0,5.9,0.0,14.2
77002,2024-03-18,17.2,15.0,20.0,0.2,0.0,24.9
77002,2024-03-19,13.7,9.0,17.0,0.0,0.0,12.7
77002,2024-03-20,16.8,14.0,20.0,0.0,0.0,9.6
77002,2024-03-21,17.7,16.9,20.1,39.1,0.0,24.3
77002,2024-03-22,18.1,15.0,24.0,1.9,0.0,18.0
77002,2024-03-23,18.6,13.0,25.0,0.0,0.0,12.2
77002,2024-03-24,19.2,16.0,21.0,0.0,0.0,25.6
77002,2024-03-25,20.6,17.5,25.0,2.7,0.0,19.6
77002,2024-03-26,16.1,12.0,21.0,0.3,0.0,14.0
77002,2024-03-27,15.3,11.0,20.0,1.8,0.0,11.8
77002,2024-03-28,17.9,13.0,23.0,0.0,0.0,10.0
77002,2024-03-29,18.8,15.0,24.0,0.0,0.0,26.7
77002,2024-03-30,20.6,17.0,24.0,0.0,0.0,19.1
77002,2024-03-31,22.3,20.0,26.0,0.2,0.0,20.6
77002,2024-04-01,24.0,23.0,26.0,0.0,0.0,27.5
77002,2024-04-02,23.1,16.0,28.0,2.2,0.0,22.1
77002,2024-04-03,18.7,13.0,24.0,0.0,0.0,19.0
77002,2024-04-04,22.1,17.0,28.0,0.0,0.0,11.6
77002,2024-04-05,22.4,18.0,28.0,0.0,0.0,19.6
77002,2024-04-06,21.2,18.0,24.0,0.0,0.0,27.0
77002,2024-04-07,23.9,21.0,29.0,2.2,0.0,17.3
77002,2024-04-08,23.3,22.0,25.0,10.4,0.0,19.8
77002,2024-04-09,23.5,23.0,26.0,4.5,0.0,21.9
77002,2024-04-10,20.3,17.0,23.0,20.2,0.0,26.0
77002,2024-04-11,20.8,15.0,26.0,0.0,0.0,23.9
77002,2024-04-12,22.1,18.0,27.0,0.0,0.0,16.6
77002,2024-04-13,21.2,17.0,26.0,0.0,0.0,21.3
77002,2024-04-14,22.1,19.0,26.0,0.0,0.0,21.9
77002,2024-04-15,22.5,20.0,25.0,0.0,0.0,21.1
77002,2024-04-16,24.0,22.0,26.0,0.4,0.0,25.8
77002,2024-04-17,24.0,22.0,26.0,0.0,0.0,18.0
77002,2024-04-18,24.6,23.0,28.0,0.0,0.0,21.9
77002,2024-04-19,25.2,23.0,29.0,14.0,0.0,14.2
77002,2024-04-20,23.0,16.0,27.0,23.3,0.0,17.7
77002,2024-04-21,16.3,12.0,20.0,6.1,0.0,23.0
77002,2024-04-22,17.4,13.0,21.0,0.0,0.0,16.0
77002,2024-04-23,20.0,15.0,23.0,0.0,0.0,21.7
77002,2024-04-24,23.4,20.0,28.0,0.0,0.0,15.0
77002,2024-04-25,22.9,20.0,26.0,0.7,0.0,25.0
77002,2024-04-26,24.1,22.0,27.0,13.3,0.0,31.9
77002,2024-04-27,24.8,24.0,27.0,0.3,0.0,34.5
77002,2024-04-28,24.6,23.0,27.0,36.1,0.0,30.6
77002,2024-04-29,23.4,20.0,27.0,50.7,0.0,16.8
77002,2024-04-30,23.9,20.0,29.0,0.0,0.0,16.1
77002,2024-05-01,24.4,21.0,28.0,8.5,0.0,21.6
77002,2024-05-02,23.4,20.0,27.0,37.3,0.0,25.1
77002,2024-05-03,23.7,20.0,27.0,12.4,0.0,21.1
77002,2024-05-04,24.5,21.0,29.0,3.1,0.0,23.7
77002,2024-05-05,23.8,23.0,25.0,5.3,0.0,22.9
77002,2024-05-06,25.4,23.0,28.0,0.3,0.0,22.3
77002,2024-05-07,26.3,25.0,29.0,1.9,0.0,20.6
77002,2024-05-08,26.8,25.0,30.0,0.2,0.0,21.8
77002,2024-05-09,27.1,25.0,30.0,3.6,0.0,16.0
77002,2024-05-10,26.3,23.0,30.0,0.0,0.0,16.4
77002,2024-05-11,24.1,22.0,26.0,3.7,0.0,19.6
77002,2024-05-12,23.9,21.0,28.0,39.8,0.0,20.3
77002,2024-05-13,24.2,20.0,29.0,31.9,0.0,10.2
77002,2024-05-14,25.3,20.0,31.0,0.0,0.0,11.4
77002,2024-05-15,27.4,23.0,33.0,0.0,0.0,13.6
77002,2024-05-16,24.3,20.0,27.0,7.9,0.0,23.3
77002,2024-05-17,20.8,19.0,22.0,1.6,0.0,12.7
77002,2024-05-18,25.5,20.0,32.0,0.0,0.0,9.8
77002,2024-05-19,27.6,23.0,32.0,0.0,0.0,14.8
77002,2024-05-20,26.9,23.0,32.0,0.0,0.0,19.1
77002,2024-05-21,27.9,26.0,31.0,1.1,0.0,23.5
77002,2024-05-22,27.7,26.0,31.0,0.5,0.0,22.6
77002,2024-05-23,28.1,26.0,32.0,0.2,0.0,25.7
77002,2024-05-24,28.2,26.0,31.0,0.0,0.0,23.3
77002,2024-05-25,28.6,26.0,33.0,0.0,0.0,19.0
77002,2024-05-26,28.9,27.0,32.0,0.0,0.0,21.3
77002,2024-05-27,29.9,27.0,36.0,0.0,0.0,8.7
77002,2024-05-28,25.8,20.0,32.0,18.5,0.0,14.5
77002,2024-05-29,25.3,21.0,31.0,14.5,0.0,15.5
77002,2024-05-30,27.5,22.0,32.0,24.6,0.0,19.5
77002,2024-05-31,23.8,19.0,28.0,16.4,0.0,17.4
77002,2024-06-01,26.9,23.0,31.0,11.3,0.0,11.6
77002,2024-06-02,28.2,25.0,33.0,5.3,0.0,17.3
77002,2024-06-03,28.5,26.0,31.0,1.4,0.0,26.4
77002,2024-06-04,28.8,27.0,32.0,1.4,0.0,25.5
77002,2024-06-05,26.1,21.0,29.0,0.6,0.0,16.6
77002,2024-06-06,29.6,25.0,34.0,0.0,0.0,9.9
77002,2024-06-07,29.9,26.0,35.0,0.0,0.0,11.2
77002,2024-06-08,29.1,26.0,33.0,0.0,0.0,15.7
77002,2024-06-09,28.7,26.0,33.0,1.4,0.0,16.1
77002,2024-06-10,28.5,24.0,33.0,3.1,0.0,9.4
77002,2024-06-11,27.7,24.0,34.0,1.0,0.0,10.7
77002,2024-06-12,27.1,25.0,32.0,2.0,0.0,12.1
77002,2024-06-13,29.3,26.0,34.0,0.9,0.0,9.9
77002,2024-06-14,30.3,27.0,35.0,0.1,0.0,9.0
77002,2024-06-15,29.6,27.0,33.0,0.0,0.0,12.3
77002,2024-06-16,29.5,26.0,33.0,0.6,0.0,19.0
77002,2024-06-17,28.6,26.0,32.0,7.6,0.0,23.3
77002,2024-06-18,27.9,26.0,31.0,1.8,0.0,27.0
77002,2024-06-19,25.3,24.0,27.0,18.5,0.0,22.9
77002,2024-06-20,27.9,25.0,31.0,3.3,0.0,26.6
77002,2024-06-21,28.3,25.0,32.0,1.0,0.0,17.5
77002,2024-06-22,29.2,26.0,33.0,0.0,0.0,14.5
77002,2024-06-23,29.2,26.0,33.0,0.3,0.0,12.0
77002,2024-06-24,29.6,26.6,33.0,0.5,0.0,15.0
77002,2024-06-25,29.1,25.0,33.0,0.6,0.0,17.5
77002,2024-06-26,29.2,27.0,34.0,0.2,0.0,8.2
77002,2024-06-27,30.1,27.0,35.0,4.5,0.0,9.4
77002,2024-06-28,30.1,28.0,34.0,1.1,0.0,15.5
77002,2024-06-29,30.4,28.0,34.0,1.5,0.0,20.8
77002,2024-06-30,30.5,27.0,35.0,0.3,0.0,13.8
77002,2024-07-01,30.6,27.0,37.0,0.0,0.0,8.5
77002,2024-07-02,30.8,27.0,36.0,0.0,0.0,12.2
77002,2024-07-03,30.2,27.0,34.0,0.0,0.0,11.7
77002,2024-07-04,30.5,27.0,35.0,0.1,0.0,13.3
77002,2024-07-05,30.6,27.0,35.0,0.0,0.0,8.5
77002,2024-07-06,27.9,23.0,35.0,5.8,0.0,9.1
77002,2024-07-07,26.6,25.0,30.0,4.4,0.0,18.4
77002,2024-07-08,25.3,23.0,29.7,68.0,0.0,38.2
77002,2024-07-09,27.5,22.9,32.1,0.0,0.0,7.7
77002,2024-07-10,26.7,23.8,31.6,0.7,0.0,8.0
77002,2024-07-11,26.0,23.3,30.3,2.3,0.0,6.7
77002,2024-07-12,25.7,23.5,29.5,13.9,0.0,7.8
77002,2024-07-13,26.4,24.1,29.7,9.1,0.0,6.8
77002,2024-07-14,26.9,23.8,31.2,1.7,0.0,6.9
77002,2024-07-15,28.2,24.2,32.3,0.0,0.0,9.5
77002,2024-07-16,27.5,23.7,32.7,0.0,0.0,10.4
77002,2024-07-17,27.7,24.4,31.0,0.6,0.0,8.2
77002,2024-07-18,27.6,25.0,31.0,0.4,0.0,7.9
77002,2024-07-19,27.4,22.4,31.4,2.4,0.0,10.5
77002,2024-07-20,26.9,23.9,31.0,4.7,0.0,7.5
77002,2024-07-21,26.9,23.5,30.2,0.8,0.0,9.6
77002,2024-07-22,26.3,23.3,29.7,8.7,0.0,7.5
77002,2024-07-23,25.9,23.8,28.9,12.4,0.0,9.3
77002,2024-07-24,25.5,23.0,29.1,24.6,0.0,8.6
77002,2024-07-25,24.4,23.0,27.1,101.0,0.0,15.3
77002,2024-07-26,24.2,21.9,26.2,12.3,0.0,8.9
77002,2024-07-27,25.0,23.0,27.0,12.6,0.0,11.8
77002,2024-07-28,27.1,25.0,30.0,4.3,0.0,13.8
77002,2024-07-29,29.5,27.0,34.0,1.2,0.0,18.4
77002,2024-07-30,29.5,25.6,34.0,0.0,0.0,15.1
77002,2024-07-31,29.5,27.0,34.0,0.0,0.0,20.0
77002,2024-08-01,29.9,27.0,35.0,0.2,0.0,12.7
77002,2024-08-02,30.7,27.0,36.0,0.0,0.0,6.9
77002,2024-08-03,31.0,27.0,37.0,0.0,0.0,10.5
77002,2024-08-04,30.1,25.0,35.0,6.3,0.0,10.5
77002,2024-08-05,30.9,27.0,35.0,0.0,0.0,10.4
77002,2024-08-06,30.9,27.0,35.0,0.0,0.0,9.1
77002,2024-08-07,31.0,27.0,36.0,0.0,0.0,12.0
77002,2024-08-08,31.3,27.0,37.0,0.0,0.0,9.5
77002,2024-08-09,31.3,28.0,36.0,0.2,0.0,10.3
77002,2024-08-10,30.9,28.0,34.0,0.0,0.0,12.0
77002,2024-08-11,30.7,27.0,35.0,0.0,0.0,12.3
77002,2024-08-12,30.8,28.0,37.0,0.7,0.0,14.1
77002,2024-08-13,30.2,28.0,35.0,1.3,0.0,8.3
77002,2024-08-14,30.6,28.0,35.0,0.4,0.0,9.9
77002,2024-08-15,30.6,28.0,35.0,0.4,0.0,12.8
77002,2024-08-16,31.1,28.0,37.0,0.3,0.0,12.4
77002,2024-08-17,31.1,28.0,36.0,0.0,0.0,10.2
77002,2024-08-18,31.6,28.0,36.0,0.0,0.0,9.3
77002,2024-08-19,31.4,28.0,36.0,0.0,0.0,10.0
77002,2024-08-20,31.8,28.0,38.0,0.0,0.0,8.2
77002,2024-08-21,31.8,29.0,36.0,0.0,0.0,9.9
77002,2024-08-22,31.5,29.0,36.0,1.8,0.0,13.8
77002,2024-08-23,30.4,28.0,34.0,10.0,0.0,14.1
77002,2024-08-24,30.1,28.0,34.0,0.1,0.0,14.7
77002,2024-08-25,28.2,23.8,33.2,0.0,0.0,11.8
77002,2024-08-26,26.8,23.2,30.9,3.8,0.0,13.7
77002,2024-08-27,27.3,24.4,32.8,1.0,0.0,8.3
77002,2024-08-28,27.9,24.4,35.0,0.0,0.0,10.8
77002,2024-08-29,27.1,23.9,32.2,30.2,0.0,10.8
77002,2024-08-30,26.3,25.0,32.2,0.8,0.0,13.7
77002,2024-08-31,27.3,24.4,32.8,2.0,0.0,13.7
77002,2024-09-01,27.3,25.0,33.3,14.5,0.0,13.0
77002,2024-09-02,27.8,24.4,32.8,0.0,0.0,17.3
77002,2024-09-03,28.4,25.0,33.9,0.0,0.0,12.6
77002,2024-09-04,27.0,24.0,30.0,4.6,0.0,16.6
77002,2024-09-05,25.8,24.0,28.0,15.2,0.0,20.6
77002,2024-09-06,24.6,23.0,27.0,1.1,0.0,22.6
77002,2024-09-07,25.2,21.0,29.0,0.0,0.0,25.0
77002,2024-09-08,24.8,21.0,29.0,0.0,0.0,23.0
77002,2024-09-09,25.7,21.0,31.0,0.0,0.0,20.4
77002,2024-09-10,25.2,23.0,28.0,0.2,0.0,19.2
77002,2024-09-11,24.7,23.0,28.0,2.9,0.0,14.7
77002,2024-09-12,25.5,22.0,29.0,0.0,0.0,11.9
77002,2024-09-13,27.9,23.0,34.0,0.0,0.0,7.8
77002,2024-09-14,29.2,26.0,35.0,0.0,0.0,10.7
77002,2024-09-15,28.8,26.0,34.0,0.3,0.0,7.5
77002,2024-09-16,29.3,26.0,35.0,0.0,0.0,5.6
77002,2024-09-17,28.9,24.0,35.0,0.0,0.0,8.4
77002,2024-09-18,29.2,26.0,35.0,0.3,0.0,10.7
77002,2024-09-19,29.5,26.0,35.0,0.0,0.0,8.9
77002,2024-09-20,29.7,26.0,35.0,0.0,0.0,10.3
77002,2024-09-21,29.0,26.0,33.0,0.5,0.0,12.8
77002,2024-09-22,28.6,25.0,33.0,0.6,0.0,14.9
77002,2024-09-23,28.1,26.0,33.0,0.8,0.0,12.8
77002,2024-09-24,28.3,26.0,33.0,0.6,0.0,10.4
77002,2024-09-25,27.8,25.0,32.0,5.1,0.0,9.7
77002,2024-09-26,25.7,22.0,29.0,0.0,0.0,18.6
77002,2024-09-27,26.7,22.0,31.0,0.0,0.0,12.5
77002,2024-09-28,27.9,23.0,32.0,0.0,0.0,12.6
77002,2024-09-29,27.8,22.0,33.0,0.0,0.0,7.8
77002,2024-09-30,28.0,24.0,33.0,0.0,0.0,9.6
77002,2024-10-01,28.3,24.0,33.0,0.0,0.0,13.0
77002,2024-10-02,27.6,24.0,32.0,0.0,0.0,13.6
77002,2024-10-03,27.4,24.0,32.0,0.0,0.0,14.7
77002,2024-10-04,26.6,23.0,31.0,0.5,0.0,18.9
77002,2024-10-05,26.1,23.0,28.0,0.1,0.0,14.0
77002,2024-10-06,27.9,24.0,32.0,0.0,0.0,15.1
77002,2024-10-07,28.0,23.0,31.0,0.0,0.0,14.4
77002,2024-10-08,25.7,22.0,29.0,0.0,0.0,16.5
77002,2024-10-09,24.4,19.0,30.0,0.0,0.0,13.5
77002,2024-10-10,25.9,22.0,31.0,0.0,0.0,13.6
77002,2024-10-11,26.0,21.0,32.0,0.0,0.0,9.5
77002,2024-10-12,25.5,22.0,31.0,0.0,0.0,11.4
77002,2024-10-13,26.3,22.0,32.0,0.0,0.0,14.7
77002,2024-10-14,27.6,22.0,35.0,0.0,0.0,14.9
77002,2024-10-15,27.4,21.0,35.0,0.0,0.0,7.7
77002,2024-10-16,18.7,15.0,25.0,0.0,0.0,26.8
77002,2024-10-17,17.0,11.0,22.0,0.0,0.0,17.6
77002,2024-10-18,19.9,15.0,24.0,0.0,0.0,21.3
77002,2024-10-19,21.4,16.0,27.0,0.0,0.0,18.0
77002,2024-10-20,22.4,17.0,27.0,0.0,0.0,14.9
77002,2024-10-21,22.3,18.0,28.0,0.0,0.0,12.8
77002,2024-10-22,23.3,20.0,29.0,0.0,0.0,12.7
77002,2024-10-23,24.9,21.0,31.0,0.0,0.0,10.8
77002,2024-10-24,24.2,21.0,30.0,0.0,0.0,14.8
77002,2024-10-25,25.1,22.0,31.0,0.0,0.0,15.7
77002,2024-10-26,25.4,22.0,31.0,0.1,0.0,10.9
77002,2024-10-27,24.9,22.0,31.0,0.0,0.0,11.5
77002,2024-10-28,24.9,21.0,29.0,0.0,0.0,20.3
77002,2024-10-29,25.4,23.0,29.0,0.0,0.0,26.2
77002,2024-10-30,25.3,24.0,28.0,1.7,0.0,24.4
77002,2024-10-31,24.5,23.0,27.0,6.1,0.0,12.7
77002,2024-11-01,23.7,22.0,26.0,0.0,0.0,13.0
77002,2024-11-02,23.4,22.0,26.0,9.9,0.0,18.4
77002,2024-11-03,25.3,23.0,28.0,6.3,0.0,28.1
77002,2024-11-04,26.2,25.0,28.0,3.7,0.0,33.3
77002,2024-11-05,22.4,18.0,25.0,24.0,0.0,18.5
77002,2024-11-06,23.3,19.0,28.0,0.0,0.0,12.4
77002,2024-11-07,25.8,24.0,29.0,0.9,0.0,17.1
77002,2024-11-08,25.3,23.0,28.0,6.7,0.0,20.0
77002,2024-11-09,21.8,18.0,26.0,2.0,0.0,16.0
77002,2024-11-10,22.8,21.0,26.0,1.7,0.0,12.6
77002,2024-11-11,23.3,20.0,27.0,0.0,0.0,14.0
77002,2024-11-12,21.3,17.0,25.0,0.0,0.0,12.6
77002,2024-11-13,22.5,17.0,28.0,0.0,0.0,13.2
77002,2024-11-14,19.0,15.0,23.0,0.0,0.0,17.3
77002,2024-11-15,18.4,15.0,23.0,0.0,0.0,13.7
77002,2024-11-16,21.0,16.0,26.0,0.9,0.0,17.8
